"","1","2","3","4","5","6","7","8","10","14","15","16","20","22","23","24","26","29","30","31","32","33","36","37","38","39","42","47","48","49","52","54","56","59","61","63","68","70","82","85","88","89","90","91","92","93","94","95","96","97","98","99","101","102","103","107","108","110","112"
"67",0.01189,0.00974000000000001,0.007825,0.013,0.0112525,0.01,0.00908000000000001,0.01262,0.01101,0.007,0.012,0.007,0.012,0.012,0.011,0.01271186441,0.01227,0.005,0.01,0.009,0.012635,0.01399,0.010265,0.015,0.016,0.012,0.006,0.012,0.01,0.012,0.014,0.011,0.011366,0.013371,0.015,0.01213,0.010865,0.01092,0.008,0.01282228894,0.011,0.016,0.00998000000000001,0.016,0.0117206107127,0.016,0.019,0.01385,0.0104,0.0108511182617,0.012,0.015,0.012,0.014,0.014,0.0120515665825,0.0124279530246,0.01,0.01
"68",0.012,0.006,0.00796,0.014,0.01057,0.01,0.00871000000000001,0.013,0.01088,0.012,0.013,0.007,0.008,0.01,0.017,0.010998,0.011665,0.005,0.011095,0.008,0.010325,0.01444,0.007,0.011,0.013,0.014,0.007,0.014,0.009,0.011,0.007,0.009,0.01168162673,0.013188,0.014,0.01123,0.013,0.01008,0.00808000000000001,0.01234,0.011651,0.015,0.01051,0.009,0.0146915,0.012,0.014,0.012565,0.0095,0.009,0.01029,0.012,0.011,0.01,0.015,0.014691497,0.0130358952311,0.009,0.01
"69",0.004,0.008,0.007675,0.019,0.011,0.008,0.00898000000000001,0.01252,0.011203911746,0.002,0.014,0.01,0.01,0.009,0.013,0.0181,0.0105,0.004,0.011367,0.009,0.013,0.0145,0.00869,0.012,0.013,0.013,0.00885000000000001,0.019,0.009,0.011,0.009,0.01,0.01166025346,0.01385,0.014,0.008,0.013,0.01117,0.00920464308540001,0.00789,0.011,0.015,0.01036,0.013,0.015405,0.011,0.009,0.012645,0.0087,0.0104999589016,0.004,0.014,0.012,0.019,0.016,0.0118822866437,0.0121582081982,0.011,0.011
"70",0.00862000000000001,0.00902000000000001,0.007265,0.015,0.01,0.008,0.01006,0.01,0.011335713259,0.00861000000000001,0.014,0.008,0.005,0.01193,0.014,0.01863,0.01,0.004,0.012191,0.011,0.01281,0.01488,0.00912,0.014,0.01,0.014,0.00984000000000001,0.013815,0.013,0.008,0.008,0.009,0.010509,0.013256,0.01292,0.014,0.012,0.01106,0.00934464308540001,0.0110454,0.0123,0.020337,0.00980000000000001,0.01076,0.008719,0.008,0.00924,0.0112,0.013,0.00986903112960001,0.015,0.01,0.012,0.017,0.014,0.008719,0.0137218176286,0.014,0.008
"71",0.004,0.01045,0.007615,0.014,0.01,0.01,0.01046,0.01211,0.015,0.00930000000000001,0.014,0.011,0.013,0.011,0.01,0.01054107055,0.012,0.004,0.01242,0.012,0.01261,0.01521,0.00995,0.018,0.011,0.013,0.01014,0.014043,0.015,0.011,0.010278,0.01,0.010886,0.012906,0.013,0.01293,0.013,0.0109,0.0101625015978,0.0130392751,0.012541,0.015,0.00970000000000001,0.006,0.01064102753,0.011,0.012,0.00887566017,0.013,0.0105203760441,0.015,0.013,0.012,0.016,0.015,0.0113375492757,0.0135420002954,0.01,0.007
"72",0.014,0.01037,0.007745,0.014,0.0105025,0.013,0.00971000000000001,0.01257,0.0115,0.006,0.013,0.01,0.011,0.013,0.012,0.01406889211,0.01241,0.005,0.012281,0.014,0.012,0.01555,0.01117,0.012,0.013,0.013,0.01129,0.013504,0.016,0.01,0.008,0.011,0.011046,0.013134,0.012,0.01339,0.014,0.01075,0.0115210739394,0.0151207291,0.01289,0.015,0.01069,0.01106,0.01143337781,0.009,0.015,0.00826036084,0.0133,0.0107587471529,0.012,0.014,0.012,0.016,0.015,0.01143337781,0.0145045634755,0.013,0.007
"73",0.016,0.014,0.01116,0.015,0.0137,0.016,0.0122,0.01499,0.013,0.01,0.015,0.015,0.015,0.013,0.011,0.01407216214,0.015,0.015,0.012,0.016,0.013,0.01598,0.01429,0.017,0.015,0.014,0.01436,0.013737,0.016,0.01,0.012216,0.013,0.013,0.013242,0.012,0.01372,0.014,0.01106,0.0122825015978,0.01587325569,0.014106,0.015,0.01268,0.012,0.0119489977,0.01,0.01689,0.00826036084,0.015,0.0121188392203,0.015,0.013,0.011,0.014,0.016,0.0119489977,0.0163,0.01,0.015
"74",0.015,0.0137,0.01193,0.016,0.01825,0.016,0.01234,0.01614,0.014030960221,0.015,0.01625,0.012,0.014,0.016,0.011,0.01356664261,0.01529,0.015,0.014252,0.016,0.013,0.01618,0.016435,0.018,0.018,0.016,0.01636,0.017,0.014,0.011,0.013,0.015,0.0132,0.013663,0.0139,0.01455,0.013055,0.01119,0.012,0.01640232263,0.015,0.0146798127,0.01341,0.012,0.0136644245779,0.015,0.01659,0.01335173311,0.014,0.014,0.015,0.015,0.013,0.014,0.018,0.0142579219764,0.01613459764,0.0144466004332,0.015
"75",0.015,0.011,0.011575,0.015,0.01574,0.016,0.01326,0.018,0.014,0.011,0.01625,0.015,0.014,0.014,0.013,0.016,0.01503,0.015,0.014228,0.017,0.0135,0.016,0.015,0.018,0.014,0.0154,0.01491,0.015,0.014,0.011,0.014,0.01418,0.012,0.013144,0.013,0.01448,0.014045,0.01184,0.014,0.01382006862,0.014,0.01475972545,0.01264,0.01308,0.0135369206439,0.017,0.01669,0.01615673078,0.015,0.01,0.016,0.015,0.011,0.013,0.018,0.01307855567,0.01816388645,0.0139725215488,0.016
"76",0.013,0.01,0.010855,0.014,0.0165,0.016,0.01287,0.01636,0.014013036745,0.023,0.01625,0.016,0.014,0.015,0.016,0.015,0.015,0.016,0.015,0.01644,0.016,0.016,0.015,0.013,0.0158,0.015,0.01612,0.014544,0.014,0.012,0.015,0.01478,0.013,0.013988,0.015,0.014,0.014,0.01357,0.012,0.01275211945,0.01461,0.01840212569,0.01297,0.014,0.0140287488334,0.016,0.01669,0.01257328193,0.015,0.01,0.015,0.015,0.012,0.013,0.017,0.01442928094,0.017,0.015,0.017
"77",0.016,0.013,0.0161,0.01522,0.017,0.02,0.01347,0.01738,0.014807492168,0.017,0.0164475,0.017,0.016,0.018,0.016,0.015,0.015,0.017,0.017,0.016,0.017,0.016,0.018,0.019,0.017,0.015,0.01623,0.016,0.013,0.011,0.017,0.01565,0.013,0.017,0.011,0.015,0.015,0.01677,0.012,0.0150917682,0.015,0.014,0.01408,0.014,0.0157823416628,0.012,0.017,0.00747952372,0.015,0.0133810743241,0.0143,0.016,0.017,0.012942,0.017,0.01874126636,0.0181066,0.015,0.017
"78",0.016,0.014,0.014725,0.013,0.0166925,0.02,0.01375,0.01696,0.014206979118,0.017,0.016,0.018,0.016,0.015,0.016,0.018,0.015,0.017,0.016,0.01628,0.0155,0.016,0.018,0.021,0.0173,0.015,0.01645,0.016,0.013,0.009,0.01494,0.016,0.015,0.014,0.01464,0.017,0.015,0.01438,0.013,0.01530758116,0.015,0.0157,0.01413,0.01396,0.0160708119048,0.016,0.0169297,0.01546608681,0.013,0.0122,0.017,0.015,0.016,0.012,0.015,0.01782378211,0.0157992,0.015,0.016
"79",0.01666,0.014,0.017,0.014,0.01712,0.02,0.01467,0.01765,0.014,0.017,0.0171675,0.015,0.016,0.018,0.016,0.01231898429,0.015,0.017,0.017,0.01685,0.017,0.015,0.01863,0.018,0.019,0.019,0.01746,0.014,0.014,0.01,0.017,0.01678,0.014,0.015357,0.017,0.017,0.01585,0.01667,0.019,0.01760427723,0.016,0.016,0.01522,0.016,0.0165018697063,0.016,0.01669,0.01676200425,0.013,0.015,0.016,0.015,0.02,0.013,0.017,0.01729820065,0.020701,0.015,0.019
"80",0.018,0.015,0.01749,0.016,0.017,0.02,0.01488,0.01768,0.016137953255,0.01648,0.016945,0.018,0.016,0.018,0.016,0.01789842005,0.016,0.018,0.017,0.0158,0.017,0.019,0.02,0.017,0.017539,0.018,0.01695,0.019,0.015,0.012,0.01596,0.01646,0.017,0.014357,0.017,0.01586,0.017,0.01612,0.015,0.01664551841,0.017,0.015,0.01634,0.01677,0.017459,0.015,0.017,0.01589756435,0.017,0.012,0.0169,0.014,0.019,0.012,0.017,0.017901916446,0.0176393,0.018,0.018
"81",0.018,0.012,0.015165,0.012,0.019,0.017,0.01283,0.01585,0.011,0.025,0.01567,0.015,0.015,0.016,0.015,0.012,0.014,0.01588,0.015547,0.01725,0.015,0.018,0.02,0.017,0.014,0.019,0.02,0.019,0.016,0.013326,0.015,0.01529,0.011,0.014379,0.016,0.01529,0.0165,0.01336,0.014,0.01403361888,0.016,0.016,0.01544,0.014,0.0159811374197,0.016,0.0179025,0.01453930334,0.015,0.0108,0.017,0.011,0.017,0.016,0.017,0.01563526,0.0186902,0.01642014428,0.014
"82",0.016,0.014,0.01466,0.016,0.015785,0.017,0.01303,0.01663,0.01384484441,0.019,0.015905,0.014,0.015,0.013,0.013,0.01542684005,0.014,0.0158,0.015895,0.01619,0.015415,0.017,0.018,0.015,0.016746,0.019,0.01592,0.016,0.011,0.011862,0.014,0.01533,0.014,0.014627,0.01496,0.016,0.0145,0.0144,0.0141946430854,0.01338631907,0.014,0.01687513593,0.01441,0.016,0.0158967595078,0.017,0.0165853,0.01296218842,0.015,0.01316749249,0.018,0.017,0.016,0.015,0.017,0.01548198,0.0182899,0.01531273372,0.012
"83",0.01493,0.01313,0.00986500000000001,0.01329,0.013095,0.017,0.01113,0.01277,0.011,0.007,0.014225,0.014,0.013,0.015,0.013,0.013,0.014,0.01295,0.013128,0.01535,0.013,0.014,0.01338,0.015818,0.014444,0.011,0.01443,0.014,0.013,0.010962,0.013,0.01354,0.008,0.01322,0.014,0.013,0.0145,0.01184,0.013,0.01313605827,0.014,0.01540228223,0.01236,0.011,0.0124076964412,0.015,0.0155269,0.01239854449,0.015,0.014,0.013,0.01,0.013,0.014,0.015,0.01306894,0.0154773,0.014277728,0.011
"84",0.012,0.014,0.008155,0.012,0.012,0.011,0.00830000000000001,0.01131,0.008,0.015,0.012715,0.01,0.012,0.012,0.013,0.01215928691,0.014,0.00836000000000001,0.01097,0.01183,0.012,0.013,0.01016,0.015,0.013241,0.012,0.00993000000000001,0.01,0.013,0.010332,0.010234,0.01159,0.012,0.013096,0.014,0.01309,0.00987500000000001,0.01033,0.012,0.0107483761,0.012,0.0153427234,0.00940000000000001,0.01224,0.0111902280166,0.016,0.013134,0.01160084993,0.011,0.011,0.013,0.011,0.009,0.011,0.013,0.01306894,0.0126317960574,0.01103665556,0.011
"85",0.012,0.014,0.008095,0.012,0.01,0.011,0.01028,0.009,0.009,0.011,0.0133975,0.013,0.013,0.013,0.013,0.0121,0.014,0.00827000000000001,0.013044,0.013,0.012985,0.01444,0.0114,0.014,0.0147,0.014,0.01073,0.011,0.013,0.010976,0.008,0.01222,0.0113,0.013004,0.014,0.013,0.014,0.014,0.014,0.01185717179,0.014,0.011,0.01,0.012,0.0119010948072,0.019,0.0149852,0.01261670012,0.012,0.012,0.015,0.012,0.012,0.013,0.013,0.01201387261,0.01147040628,0.014,0.012
"86",0.025,0.008,0.00902500000000001,0.02,0.014,0.009,0.00958000000000001,0.009,0.011917179919,0.02,0.012905,0.005,0.005,0.01056,0.012,0.00793061489,0.018,0.00982000000000001,0.011364,0.009,0.011,0.0142,0.0125,0.018,0.013201,0.018,0.00992000000000001,0.01388,0.01163,0.00983800000000001,0.00990500000000001,0.01103,0.002,0.013283,0.01277,0.014,0.00885000000000001,0.00960000000000001,0.01,0.0091053545326,0.012658,0.013,0.006,0.012977,0.0108664172145,0.013,0.0134834,0.00998325059,0.012,0.011,0.003,0.016,-0.003,0.008,0.014760505996,0.01271658759,-0.009,0.005,-0.005
"87",0.01479,0.01136,0.00751000000000001,0.002,0.014,0.011,0.0106,0.01315,0.011673017646,0.007,0.01274,0.019,0.006,0.01266,0.009,0.00967277677,0.018,0.01072,0.011937,0.01382,0.021,0.01541,0.0125,0.01417,0.013663,0.0062,0.01192,0.016,0.01405,0.00966600000000001,0.007,0.01233,0.004,0.013014,0.007,0.01324,0.005,0.01013,0.01246430854,0.00472130693,0.013,0.02,0.006,0.013,0.011099123877,0.021,0.0137907,0.00910493205,0.011,0.009,0.013,0.015,0.01,0.014,0.01484,0.01267908834,0.0096838364105,0.014,0.003
"88",0.015,0.013,0.00848,0.005,0.012,0.006,0.00993000000000001,0.017,0.012,0.008,0.013245,0.007,0.01,0.011,0.012,0.009844,0.017,0.01,0.0106,0.01241,0.019,0.01443,0.01,0.015,0.013823,0.018,0.01081,0.01,0.0124,0.007,0.011,0.01197,0.013,0.013155,0.01254,0.013,0.01,0.0114,0.0121657170248,0.0098664,0.008,0.0151,0.006,0.01331,0.0118783081685,0.015,0.0147531,0.00070108215,0.011,0.01,0.015,0.0146,0.008,0.0130072441344,0.01515,0.016,0.0155433697452,0.011,0.01
"89",0.015,0.008,0.00991000000000001,0.007,0.012,0.007,0.01123,0.01483,0.012395794294,0.001,0.0139975,0.007,0.01,0.013,0.012,0.0112851529,0.013,0.013,0.0159,0.01471,0.023,0.01614,0.01209,0.013,0.014461,0.019,0.014,0.01,0.01362,0.014,0.011413,0.01353,0.012,0.014703,0.016,0.015,0.011,0.013,0.0126878585124,0.01333206803,0.011,0.01623,0.011,0.01321,0.0122422711813,0.016,0.0155224,0.01104525119,0.013,0.012,0.015,0.016,0.009,0.017,0.01605,0.01476948681,0.0273508,0.014,0.01
"90",0.015,0.014,0.00956500000000001,0.012,0.017,0.009,0.01175,0.015,0.012225713259,0.004,0.0147375,0.019,0.014,0.017,0.012,0.01011465262,0.013,0.016,0.016,0.0164,0.01425,0.01652,0.014435,0.01,0.014566,0.016,0.01546,0.011,0.015,0.0072,0.012,0.01458,0.0205,0.014692,0.01483,0.015,0.012,0.0113,0.0135310739394,0.01131671658,0.012,0.012,0.01,0.013,0.0128103254952,0.011,0.0141725,0.01270083289,0.014118,0.008,0.012,0.0145,0.014,0.011,0.01665,0.0137685814854,0.02990132,0.014,0.017
"91",0.014,0.01411,0.01082,0.016,0.0161225,0.012,0.01304,0.01632,0.013967892193,0.015,0.015895,0.02,0.015,0.014,0.014,0.01238308067,0.015,0.018,0.014941,0.01634,0.0165,0.01643,0.015755,0.017,0.015849,0.015,0.01589,0.009,0.01356,0.012,0.018,0.0147,0.016,0.013958,0.015,0.01448,0.013005,0.01265,0.013,0.01562844427,0.017,0.014,0.01,0.015,0.0132813269831,0.014,0.0174928,0.0131589116613,0.014586,0.014,0.015,0.0146,0.012,0.009,0.01638,0.00941540469,0.0176211056691,0.015,0.018
"92",0.01791,0.034,0.01706,0.013,0.019,0.016,0.01417,0.01754,0.015238647265,0.025,0.0176775,0.018,0.018,0.011,0.013,0.01541168,0.014,0.02,0.016249,0.01638,0.018,0.01926,0.02,0.013,0.017149,0.017,0.01735,0.013,0.015,0.013,0.01641,0.01631,0.019262673,0.015095,0.016,0.016,0.015,0.01657,0.01535,0.01452584,0.015,0.014,0.014,0.01411,0.0163679974502,0.014,0.0177027,0.01904,0.01703,0.017,0.015,0.014,0.018597256705,0.012,0.017341011992,0.02436752445,0.0188557059425,0.015,0.018
"93",0.025,0.028,0.01922,0.013,0.014,0.0184,0.01388,0.017,0.016144247278,0.04,0.018225,0.018,0.022,0.013,0.018,0.02199258057,0.012,0.02,0.01722,0.01693,0.017,0.02028,0.02057,0.016,0.017116,0.02,0.01693,0.015,0.01617,0.014,0.01598,0.01823,0.022,0.015875,0.019,0.018,0.016,0.01663,0.016,0.01300713655,0.01761,0.01,0.019,0.013,0.016412871187,0.011,0.0201269,0.04240589681,0.01626,0.016,0.014,0.016695,0.018,0.018,0.017361011992,0.01548466079,0.0178722326348,0.012,0.025
"94",0.026,0.05,0.0209,0.02475,0.025,0.026,0.02103,0.02364,0.016,0.04629,0.02125,0.039,0.052,0.043,0.013,0.04965962134,0.01,0.027,0.02116,0.0226,0.029,0.02543,0.03241,0.029,0.02224,0.035,0.02155,0.025,0.02814,0.025924,0.02071,0.02226,0.0313,0.017472,0.02229,0.023,0.019,0.02079,0.018,0.02594944083,0.011,0.014,0.02187,0.024294,0.0201707393251,0.0243956,0.0182048,0.0401538672,0.02087,0.022,0.026,0.033,0.036,0.02,0.02336011992,0.02435437763,0.0172426422365,0.0302388789723,0.023
"95",0.02803,0.03836,0.02138,0.02985,0.045,0.025,0.02253,0.023,0.020648,0.058,0.022675,0.027,0.045,0.03485,0.037,0.04474088778,0.035,0.03,0.02374,0.02453,0.037,0.02764,0.0495,0.047,0.02312,0.03685240073,0.02307,0.034,0.03531,0.0378,0.02393,0.02492,0.052,0.01714,0.03214,0.028,0.035,0.02202,0.033,0.03002329394,0.03,0.029,0.029,0.019,0.02091,0.029,0.02003,0.0411,0.02216,0.032,0.041,0.032,0.035,0.035722,0.032416311792,0.05016355435,0.0417803,0.03438737971,0.052
"96",0.035,0.0393,0.02113,0.05,0.03,0.035,0.02239,0.039,0.019850186343,0.074,0.0225,0.033,0.04181,0.03602,0.058,0.0487836938,0.05,0.045,0.02325,0.02337,0.068,0.02759,0.1,0.058,0.02233,0.0519902143,0.02292,0.046,0.04,0.0674,0.02252,0.02443,0.058,0.017054,0.041,0.03085,0.038,0.02156,0.03907,0.0307021252,0.049,0.038,0.034,0.0474,0.0203956336861,0.038,0.01936,0.049748292,0.02123,0.039,0.046,0.033,0.048,0.046,0.034891877748,0.0451258446,0.00686385924000001,0.08,0.055
"97",0.02,0.0357,0.02116,0.03189,0.028,0.043,0.02217,0.02645,0.020030186343,0.092,0.02193,0.038,0.035,0.03203,0.051,0.027,0.025,0.04,0.02313,0.02337,0.042,0.02745,0.05097,0.048,0.02236,0.0291471798,0.0227,0.042,0.035,0.036,0.02246,0.02386,0.046,0.01699,0.035,0.035,0.027,0.02156,0.048,0.0286795082,0.04,0.027,0.03,0.0345,0.0204056336861,0.027,0.01998,0.0360775313,0.0212,0.0244,0.029,0.036,0.03773,0.043,0.0450505996,0.0472160253,-0.0039490011,0.0605633426,0.046
"98",0.03,0.03479,0.02111,0.023,0.023,0.026,0.0218,0.026,0.020318009835,0.071,0.02202,0.015,0.033,0.03237,0.027,0.0281910194,0.028,0.033,0.02288,0.02275,0.027,0.02697,0.03625,0.029,0.02201,0.0147827215,0.02235,0.031,0.045,0.026,0.02217,0.02382,0.036,0.017192,0.02464,0.031,0.027,0.02161,0.024,0.0258012859071,0.033,0.02621,0.02398,0.0272,0.0199606336861,0.031656,0.01868,0.0274537978,0.02096,0.024296,0.032,0.027,0.03114,0.032,0.025474167888,0.031656,-0.0123584457,0.0247412452,0.036
